username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
Teslaliving,teslaliving,2017-04-23 19:04,4,17,"Winter's effect on range for the Model S http:// teslaliving.net/2015/02/11/win ters-effect-on-range-for-the-model-s/ … #Tesla $ TSLA @TeslaMotors http:// ts.la/rob6663 pic.twitter.com/Yn5Lm45h6e",,@TeslaMotors,#Tesla,"856139107134734336",https://twitter.com/teslaliving/status/856139107134734336
EVANNEX for Tesla,evannex_com,2017-04-23 16:40,12,22,"What's really inside a #Tesla - check out what their chief motor design engineer had to say, read here: http:// ow.ly/b0jF30b5FZ9 $ TSLA",,,#Tesla,"856103079594389504",https://twitter.com/evannex_com/status/856103079594389504
Option_Sniper,option_snipper,2017-04-23 03:46,4,21,"Watchlist for next week: $ TSLA $ NVDA $ BABA $ NFLX $ FB $ AAPL $ AMZN $ GOOGL $ BIDU $ CMG",,,,"855908248150528004",https://twitter.com/option_snipper/status/855908248150528004
Option_Sniper,option_snipper,2017-04-23 03:45,5,23,"$ TSLA bullish consolidation within ascending triangle. Lower high, higher low on weekly. Need to break 308.6 on heavy vol to confirm b/o. pic.twitter.com/54OsCW3VvN",,,,"855907947850997762",https://twitter.com/option_snipper/status/855907947850997762
Rock Tech Lithium,RockTechLithium,2017-04-23 03:44,5,5,"$ TSLA will begin building the " #Model3 in July and has predicted its annual output could soar to 500,000 vehicles by 2018" #Lithium #EVs https:// twitter.com/business/statu s/855904827087478785 …",,,#Model3 #Lithium #EVs,"855907703041933313",https://twitter.com/RockTechLithium/status/855907703041933313
EVANNEX for Tesla,evannex_com,2017-04-22 22:16,6,19,"CNBC says #Tesla is like Exxon, GM, and Apple rolled up in one company, watch here: http:// ow.ly/CNZN30b4ZXc $ TSLA #TeslaMotors #ElonMusk",,,#Tesla #TeslaMotors #ElonMusk,"855825186549116928",https://twitter.com/evannex_com/status/855825186549116928
Ryan Mallory,SharePlanner,2017-04-22 12:15,11,3,"How to Develop a Powerful List of Stocks to Watch $ SPY $ AAPL $ TSLA $ CTXS $ MSFT $ CVX $ AMZN $ GOOGL $ GOOG $ SNAP $ TWTR http:// bit.ly/2oTRsPv",,,,"855673823244554240",https://twitter.com/SharePlanner/status/855673823244554240
CNBC's Fast Money,CNBCFastMoney,2017-04-22 03:10,10,18,"In honor of Earth Day tomorrow our traders are bringing you stocks that will turn your portfolio green! $ MOS $ TSLA $ BABA $ SEDG pic.twitter.com/5l1GixIrJY",,,,"855536818950942720",https://twitter.com/CNBCFastMoney/status/855536818950942720
InternationalLithium,ILCtsxv,2017-04-22 00:31,13,7,"Check out Mariana #Lithium Brine Project Location: http:// internationallithium.com / #Argentina #ILC #Ganfeng #mining $ TSLA #Tesla #Salta $ ILC.v pic.twitter.com/a3yxwn6W95",,,#Lithium #Argentina #ILC #Ganfeng #mining #Tesla #Salta,"855496762949324802",https://twitter.com/ILCtsxv/status/855496762949324802
David Keith,_David_Keith,2017-04-21 20:39,7,8,"Who is going to build out the fast charging infrastructure needed for EVs to breakthrough? $ tsla @TeslaMotors #AFVs",,@TeslaMotors,#AFVs,"855438224415698944",https://twitter.com/_David_Keith/status/855438224415698944
InternationalLithium,ILCtsxv,2017-04-20 16:44,7,8,"Find out Executive Summary of @ILCtsxv here: http:// internationallithium.com/i/pdf/ILC.pdf #Argentina #Canada #Mining #Lithium #ILC #batteries #EVs $ TSLA #BYD pic.twitter.com/fXKrBDEpBk",,@ILCtsxv,#Argentina #Canada #Mining #Lithium #ILC #batteries #EVs #BYD,"855016839155507200",https://twitter.com/ILCtsxv/status/855016839155507200
EVANNEX for Tesla,evannex_com,2017-04-20 16:24,9,17,"Snoop Dogg is the latest of many music artists to get a #Tesla as their new ride, view here: http:// ow.ly/pikL30b0JZj $ TSLA #TeslaMotors",,,#Tesla #TeslaMotors,"855011793202290688",https://twitter.com/evannex_com/status/855011793202290688
Dirk Harbecke,lithiumforum,2017-04-20 15:26,8,12,"The new @BMW i5 looks great - competition for § TSLA 3, but probably more expensive @autobild #Lithium #EV http://www. autobild.de/artikel/bmw-i5 -2020-vorschau-5724265.html …",,@BMW @autobild,#Lithium #EV,"854997171057422341",https://twitter.com/lithiumforum/status/854997171057422341
CuppyCakes Crypto ⚡️,ElixiumCrypto,2017-04-20 06:46,117,38,"#Trading with #Bitcoin http:// elixiumcapital.com/bitcoin @ElixiumBitcoin #Forex #Stocks $ ES $ CL $ GC $ GOOG $ AAPL $ TSLA $ SPY $ QQQ #Blockchain #Crypto pic.twitter.com/a8nWks7HPu",,@ElixiumBitcoin,#Trading #Bitcoin #Forex #Stocks #Blockchain #Crypto,"854866296550420480",https://twitter.com/ElixiumCrypto/status/854866296550420480
Option_Sniper,option_snipper,2017-04-20 06:03,4,13,"$ TSLA strong all day. broke consolidation triangle on 1-hr chart. need to hold above 303.8 & break 307.5 on heavy vol. if it does, see 310+. pic.twitter.com/TtScQeVc2N",,,,"854855416152555521",https://twitter.com/option_snipper/status/854855416152555521
EVANNEX for Tesla,evannex_com,2017-04-20 03:15,12,18,"In a dramatic crash, the #TeslaModelS was an absolute lifesaver, read here: http:// ow.ly/xwTg30aZWJZ $ TSLA #TeslaMotors #Tesla #ElonMusk",,,#TeslaModelS #TeslaMotors #Tesla #ElonMusk,"854813337451888641",https://twitter.com/evannex_com/status/854813337451888641
Todd Gordon,toddgordontrade,2017-04-20 01:52,7,6,"Don't panic, it's just a triangle http:// tradinganalysis.com/dont-panic-its -just-a-triangle/ … #options trades in QQQ and TSLA #tradingstrategy pic.twitter.com/LaQZHNOeJt",,,#options #tradingstrategy,"854792257584738304",https://twitter.com/toddgordontrade/status/854792257584738304
MarketFoolery,MarketFoolery,2017-04-20 01:43,5,10,"Today @MArgersinger & @aaronbush100 talk Facebook, IBM, Tesla & more. $ FB $ IBM $ NFLX $ TSLA http://www. stitcher.com/podcast/market foolery/e/49892293?autoplay=true …",,@MArgersinger @aaronbush100,,"854789967163346945",https://twitter.com/MarketFoolery/status/854789967163346945
Anne Riley Moffat,A_Riley17,2017-04-20 01:11,5,5,"Great scoop from @danahull : Tesla settled its suit against the former director of its Autopilot program https://www. bloomberg.com/news/articles/ 2017-04-19/tesla-settles-suit-against-ex-autopilot-chief-who-formed-startup … $ TSLA",,@danahull,,"854782097151721477",https://twitter.com/A_Riley17/status/854782097151721477
EVANNEX for Tesla,evannex_com,2017-04-19 22:09,4,12,"#Tesla and #SpaceX are proof of American manufacturing prowess, read here: http:// ow.ly/uRjb30aZmdA $ TSLA #TeslaMotors #ElonMusk",,,#Tesla #SpaceX #TeslaMotors #ElonMusk,"854736225701384194",https://twitter.com/evannex_com/status/854736225701384194
Teslaliving,teslaliving,2017-04-19 22:00,4,10,"$ TSLA current stock price: $305.21. #Tesla #TeslaStock #bot pic.twitter.com/tmSwbjh8Qj",,,#Tesla #TeslaStock #bot,"854733846054621186",https://twitter.com/teslaliving/status/854733846054621186
Jesse Colombo,TheBubbleBubble,2017-04-19 20:46,20,20,"Why Subprime Auto Loans May Be the Next Big Short: https://www. bloomberg.com/news/videos/20 17-04-19/why-subprime-auto-loans-may-be-the-next-big-short-video … by @DiMartinoBooth $ GM $ F $ TSLA pic.twitter.com/D3qdL2KeI6",,@DiMartinoBooth,,"854715214767509504",https://twitter.com/TheBubbleBubble/status/854715214767509504
Jesse Colombo,TheBubbleBubble,2017-04-19 20:01,22,15,"Plunging Used Car Prices Wreak Havoc On Rental Car Bondholders: http://www. zerohedge.com/news/2017-04-1 8/plunging-used-car-prices-wreak-havoc-rental-car-bondholders … $ F $ GM $ TSLA pic.twitter.com/9qIKiudUBU",,,,"854704057524649985",https://twitter.com/TheBubbleBubble/status/854704057524649985
Phil Davis,philstockworld,2017-04-19 19:05,1009,561,"Will We Hold It Wednesday - Nasdaq 5,400 Edition $ NDX Also $ QQQ $ SQQQ $ OIL $ UUP $ VIX $ AMZN $ TSLA https:// goo.gl/yPRXUh",,,,"854690001866686464",https://twitter.com/philstockworld/status/854690001866686464
Mark W. Yusko,MarkYusko,2017-04-19 18:41,2,15,"Is a great car. Not the point. $ TSLA at current price is a horrible investment. No company good enough you can't screw up by paying too much https:// twitter.com/jab_3_/status/ 854681949889323008 …",,,,"854683794238050304",https://twitter.com/MarkYusko/status/854683794238050304
Charley Grant,CGrantWSJ,2017-04-19 04:38,3,15,"Don't nitpick! $ TSLA https:// twitter.com/inner_scorecar d/status/854471427906338816 …",,,,"854471767032770560",https://twitter.com/CGrantWSJ/status/854471767032770560
PowerTriggerTrade,Sandro_power,2017-04-19 00:34,6,8,"$ TSLA this chop and holding it gains from the last strong real move is good as those that are shorting this will be geting another squeeze,",,,,"854410210068267014",https://twitter.com/Sandro_power/status/854410210068267014
JE$US,WallStJesus,2017-04-18 23:20,6,7,"TODAY'S ACTIVE FLOW >> $ BAC $ NFLX $ AAPL $ C $ GS $ AMZN $ FB $ X $ FCX $ JPM $ KATE $ F $ AMD $ NVDA $ TSLA $ BABA $ BABA $ JNJ $ SNAP $ GILD $ DB $ WDC $ TWTR pic.twitter.com/gYQ0bFXfvP",,,,"854391774353260545",https://twitter.com/WallStJesus/status/854391774353260545
Parsimony16,parsimony16,2017-04-18 16:23,7,23,"Undoubtedly this is the biggest joke I have ever seen. $ CMI and $ PCAR downgraded on $ TSLA threat. Forget math and physics. Assume Unicorns. pic.twitter.com/QwctPQhnZN",,,,"854286811664986112",https://twitter.com/parsimony16/status/854286811664986112
Teslaliving,teslaliving,2017-04-18 08:21,3,14,"Cruising in the Tesla Model S http:// teslaliving.net/2014/06/05/cru ising-in-the-tesla-model-s/ … #Tesla $ TSLA @TeslaMotors @TeslaClubBE pic.twitter.com/C9w0GpuUBB",,@TeslaMotors @TeslaClubBE,#Tesla,"854165347636785153",https://twitter.com/teslaliving/status/854165347636785153
JE$US,WallStJesus,2017-04-17 22:50,8,11,"ACTIVE FLOW >> $ BAC $ AAPL $ NFLX $ AMD FB $ TSLA $ JPM $ AMZN $ C $ WFC $ X $ ILG $ BABA $ RF $ MU $ TWTR $ F $ MSFT $ SBUX $ GS pic.twitter.com/v0aFjumbJQ",,,,"854021702635978752",https://twitter.com/WallStJesus/status/854021702635978752
Montana Skeptic,MontanaSkeptic1,2017-04-17 22:45,3,15,"Finally, a business journalist does the math to calculate what $ TSLA is really worth. @Lebeaucarnews , watch & learn. https://www. wsj.com/articles/what- is-tesla-really-worth-1492365561 …",,@Lebeaucarnews,,"854020428813283329",https://twitter.com/MontanaSkeptic1/status/854020428813283329
EVANNEX for Tesla,evannex_com,2017-04-17 21:50,12,17,"#Tesla has topped 5,000 destination chargers worldwide, read here: http:// ow.ly/dnUS30aUYJK $ TSLA #TeslaMotors #ElectricVehicle #ElonMusk",,,#Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"854006549244760065",https://twitter.com/evannex_com/status/854006549244760065
Diogenes,WallStCynic,2017-04-17 21:41,4,9,"(2) Which begs the question as to what BMW's rapidly growing (albeit loss-making) EV unit is worth, given $ TSLA 's absurd valuation.",,,,"854004452117950464",https://twitter.com/WallStCynic/status/854004452117950464
Quoth the Raven,QTRResearch,2017-04-17 20:18,10,17,"Great read on $ TSLA by @CGrantWSJ https://www. wsj.com/articles/what- is-tesla-really-worth-1492365561 …",,@CGrantWSJ,,"853983496263651328",https://twitter.com/QTRResearch/status/853983496263651328
Business Insider,businessinsider,2017-04-17 20:15,9,25,"Here's what Tesla's larger automotive market play means $ TSLA http:// read.bi/2pJc6yI pic.twitter.com/9wVR4Sdipr",,,,"853982780174336000",https://twitter.com/businessinsider/status/853982780174336000
luis carruthers,orthereaboot,2017-04-17 20:10,3,14,"$ TSLA "catastrophic suspension collapse", bought a model X in September, lemon lawsuit by April, no refund for you sucker! pic.twitter.com/YfVySBSkJw",,,,"853981524429086720",https://twitter.com/orthereaboot/status/853981524429086720
ISO 14001,eriz35,2017-04-17 19:05,5,14,"-We're unveiling truck drawing in Sept: +$9 -We used cash to pay SpaceX debt, our workers are striking & we're slashing prices: -$1 $ TSLA",,,,"853965245823549440",https://twitter.com/eriz35/status/853965245823549440
FOX Business,FoxBusiness,2017-04-17 18:35,9,11,"Tesla to unveil "next level" semi this year $ TSLA http:// fxn.ws/2oORAjd pic.twitter.com/G3AzAdKt7B",,,,"853957470691233793",https://twitter.com/FoxBusiness/status/853957470691233793
Mark W. Yusko,MarkYusko,2017-04-17 06:16,7,25,"That assumes $ TSLA will have profits in 2018.... hahahahahahahaha https:// twitter.com/optionsgoat/st atus/853694110783463424 …",,,,"853771646389411840",https://twitter.com/MarkYusko/status/853771646389411840
Jesse Colombo,TheBubbleBubble,2017-04-17 03:22,7,17,"5 Reasons Why Tesla Is Bubble Priced: https://www. forbes.com/sites/johnwasi k/2017/04/14/5-reasons-why-tesla-is-bubble-priced/ … $ TSLA pic.twitter.com/Yr0FcuOQuO",,,,"853727829858627584",https://twitter.com/TheBubbleBubble/status/853727829858627584
901Lacrosse,901BoxLacrosse,2017-04-17 02:08,8,42,"CBHS Alums Matthew Simon and Dominic Nayan represented the Brothers well today. @CBHSLacrosse @TSLA _Lacrosse pic.twitter.com/POfoHQmZNo",,@CBHSLacrosse @TSLA,,"853709193328590850",https://twitter.com/901BoxLacrosse/status/853709193328590850
EVANNEX for Tesla,evannex_com,2017-04-17 01:57,17,35,"Consumer Reports reaffirms #Tesla as the top American brand, read here: http:// ow.ly/cz0j30aTHig $ TSLA #TeslaMotors #ElonMusk",,,#Tesla #TeslaMotors #ElonMusk,"853706554276708352",https://twitter.com/evannex_com/status/853706554276708352
Jesse Colombo,TheBubbleBubble,2017-04-17 01:49,21,20,"Bonds Backed by Auto Loans Look Toxic: https://www. bloombergquint.com/business/2017/ 04/12/bonds-backed-by-auto-loans-look-toxic … by @DiMartinoBooth $ F $ TSLA $ GM pic.twitter.com/mdVxvEsf3k",,@DiMartinoBooth,,"853704368675319809",https://twitter.com/TheBubbleBubble/status/853704368675319809
Jesse Colombo,TheBubbleBubble,2017-04-17 01:34,21,23,"Almost any American can get a car loan now - and that's not a good thing for the country: http://www. businessinsider.com/subprime-auto- loans-are-a-reminder-of-the-housing-crisis-2017-4 … $ F $ TSLA $ GM pic.twitter.com/PF7lS7Sy8K",,,,"853700524943843328",https://twitter.com/TheBubbleBubble/status/853700524943843328
Spencer Jakab,Spencerjakab,2017-04-17 00:35,11,18,"Heard on the Street's @CGrantWSJ does the daunting math on $ TSLA - classic greater fool investment https://www. wsj.com/articles/what- is-tesla-really-worth-1492365561 …",,@CGrantWSJ,,"853685812982165507",https://twitter.com/Spencerjakab/status/853685812982165507
Justin Pulitzer,JustinPulitzer,2017-04-16 08:50,20,42,"Weekend Review Video 4/16: $ VIX $ TLT $ GLD $ SLV $ IBB $ SPY $ IWM $ QQQ $ MSFT $ AAPL $ AMZN $ FB $ NFLX $ TSLA $ CAT $ IBM $ QCOM https:// youtu.be/QvphmCdm_oA",,,,"853447957160570882",https://twitter.com/JustinPulitzer/status/853447957160570882
Johns Charts,johnscharts,2017-04-14 16:37,6,14,"$ TSLA weekly. Is up 23.47% in the last month while the S&P 500 is down -1.87% pic.twitter.com/YIE0JxqLoJ",,,,"852840635296092161",https://twitter.com/johnscharts/status/852840635296092161
Laws of Hype,LawsofHype,2017-04-14 12:26,14,35,"Law #9: Blitzkrieg news cycle: Increase the frequency of your press releases. Bombard the sheep w/ tweets. $ TSLA http://www. lawsofhype.com/the-laws/law-9 -blitzkrieg-news-cycle … pic.twitter.com/KDFKWaQbuo",,,#9,"852777439662977024",https://twitter.com/LawsofHype/status/852777439662977024
Joe Lowry,globallithium,2017-04-14 04:38,7,24,"My take on the #lithium year so far. https://www. linkedin.com/pulse/lithium- taking-stock-q1-2017-joe-lowry … $ SQM $ ALB $ FMC $ ORE $ LAC $ PLS @GanfengLithium $ GXY $ NMX $ TSLA $ AJM pic.twitter.com/iu3VLACP8q",,@GanfengLithium,#lithium,"852659663300591618",https://twitter.com/globallithium/status/852659663300591618
zerohedge,zerohedge,2017-04-13 23:31,29,54,"Algos frontrun other algos to buy TSLA as Musk assures another 5 years of cash burn",,,,"852582428518514693",https://twitter.com/zerohedge/status/852582428518514693
Stalingrad & Poorski,Stalingrad_Poor,2017-04-13 23:30,10,18,"Algo's send TSLA soaring as Musk invents the Semi-truck. World has completely changed.",,,,"852582223677079553",https://twitter.com/Stalingrad_Poor/status/852582223677079553
Mark B. Spiegel,markbspiegel,2017-04-13 23:25,3,10,"Look! Look over here at our semi-truck! Not the flat S&X sales & negative gross margin Model 3! $ TSLA",,,,"852581109351297024",https://twitter.com/markbspiegel/status/852581109351297024
Streetinsider.com,Street_Insider,2017-04-13 23:24,7,6,"$ TSLA Elon Musk: 'Tesla Semi truck unveil set for September. Team has done an amazing job. Seriously next level' https://www. streetinsider.com/Management+Com ments/Tesla+%28TSLA%29+Elon+Musk+Tweet%3A+Tesla+Semi+truck+unveil+set+for+September.+Team+has+done+an+amazing+job.+Seriously+next+level/12777068.html …",,,,"852580877817217024",https://twitter.com/Street_Insider/status/852580877817217024
Teslaliving,teslaliving,2017-04-13 22:47,2,12,"Delivery! http:// teslaliving.net/2014/04/25/del ivery/ … #Tesla $ TSLA @TeslaMotors http:// ts.la/rob6663 pic.twitter.com/imMipYntDB",,@TeslaMotors,#Tesla,"852571344466259968",https://twitter.com/teslaliving/status/852571344466259968
Cboe,CBOE,2017-04-13 22:08,4,8,"Earnings: $ JPM , $ WFC , $ C , $ BAC , $ NFLX . Plus $ TSLA May puts @AngieMiles w @OptionPit #FrenchElection & $ VIX http:// bit.ly/2oDu2gU pic.twitter.com/LlfPUl3qrs",,@AngieMiles @OptionPit,#FrenchElection,"852561547562024966",https://twitter.com/CBOE/status/852561547562024966
Cheddar,cheddar,2017-04-13 21:42,7,9,"As @tesla 's value continues to rise, @NickBilton asks: Good news for Silicon Valley or bad news for Detroit? #CheddarLive #VFHive $ TSLA pic.twitter.com/tDCkRPfmLE",,@tesla @NickBilton,#CheddarLive #VFHive,"852554982125486084",https://twitter.com/cheddar/status/852554982125486084
EVANNEX for Tesla,evannex_com,2017-04-13 21:19,13,35,"New crystal clear spy shots of a blue #Tesla Model 3, view here: http:// ow.ly/Ux6c30aPVCI $ TSLA #TeslaMotors #ElonMusk #ElectricVehicle",,,#Tesla #TeslaMotors #ElonMusk #ElectricVehicle,"852549217193254912",https://twitter.com/evannex_com/status/852549217193254912
⛏BK Coins⛏,BK_Stocks,2017-04-13 20:46,4,4,"$ FCGD Announces Diversification of Energy Ops $ CDII $ SPY $ INMG $ AMZN $ TSLA $ ICNB $ ELED $ UBQU $ AMLH #ThursdayThoughts http:// finance.yahoo.com/news/first-col ombia-gold-corp-announces-220500299.html …",,,#ThursdayThoughts,"852541006646038528",https://twitter.com/BK_Stocks/status/852541006646038528
Yahoo Finance,YahooFinance,2017-04-13 19:03,5,5,"#Stocks to Watch Today: $ C , $ WFC , $ PNC , $ TSLA http:// yhoo.it/2pxiskV pic.twitter.com/T5iIaM2xg8",,,#Stocks,"852515022446219264",https://twitter.com/YahooFinance/status/852515022446219264
InternationalLithium,ILCtsxv,2017-04-13 17:36,11,6,"International #Lithium : Exclusive #interview w/ Kirill Klip @kirillklip $ ILC.V https://www. youtube.com/watch?v=48qPYZ rRPek … #Mining #Ganfeng #Argentina #EV $ TSLA",,@kirillklip,#Lithium #interview #Mining #Ganfeng #Argentina #EV,"852493159674368000",https://twitter.com/ILCtsxv/status/852493159674368000
Dirk Harbecke,lithiumforum,2017-04-13 11:51,5,6,"Interesting statistics - the perceived disadvantages of #EV will be cleared very soon! This is why $ TSLA has such a high market cap #Lithium https:// twitter.com/InsideEVs/stat us/852227482950541319 …",,,#EV #Lithium,"852406484306722816",https://twitter.com/lithiumforum/status/852406484306722816
Johns Charts,johnscharts,2017-04-13 03:26,3,26,"$ TSLA fills one gap. Still two gaps left. Overall still a strong stock pic.twitter.com/a3s81wFR09",,,,"852279316364832768",https://twitter.com/johnscharts/status/852279316364832768
EVANNEX for Tesla,evannex_com,2017-04-13 02:30,3,8,"Check out this artist rendering of the next-gen #Tesla Roadster, view here: http:// ow.ly/a0Wl30aOxzT $ TSLA #TeslaMotors #ElectricVehicle",,,#Tesla #TeslaMotors #ElectricVehicle,"852265227949412354",https://twitter.com/evannex_com/status/852265227949412354
Liam Denning,liamdenning,2017-04-13 01:33,7,6,"The market on Tesla: Don't worry about the governance: https://www. bloomberg.com/gadfly/article s/2017-04-12/tesla-board-reform-whats-the-incentive-to-rein-in-musk … via @bfly $ TSLA pic.twitter.com/cmwEFSCtqM",,@bfly,,"852250879222829056",https://twitter.com/liamdenning/status/852250879222829056
Lance Roberts,LanceRoberts,2017-04-13 01:04,4,12,"Has any questions what happens to $ TSLA is @realDonaldTrump eliminates the Obama subsidies for electric cars? Just asking? https:// twitter.com/TheBubbleBubbl e/status/852220273843687425 …",,@realDonaldTrump,,"852243460535062530",https://twitter.com/LanceRoberts/status/852243460535062530
Jesse Colombo,TheBubbleBubble,2017-04-12 23:32,55,69,"What Tesla’s “Inexplicable” “Ponzi Scheme” Valuation Says about the Stock Market: http:// wolfstreet.com/2017/04/11/tes la-gm-comparison-market-share-income-valuation/ … $ TSLA $ GM $ F pic.twitter.com/mvtgYh1qMZ",,,,"852220273843687425",https://twitter.com/TheBubbleBubble/status/852220273843687425
Teslaliving,teslaliving,2017-04-12 22:00,7,10,"$ TSLA current stock price: $303.01. #Tesla #TeslaStock #bot pic.twitter.com/op22WP34Pg",,,#Tesla #TeslaStock #bot,"852197131301642241",https://twitter.com/teslaliving/status/852197131301642241
Carl Quintanilla,carlquintanilla,2017-04-12 20:48,4,9,""Greatest salesman in the world. It's like he was beamed down from another planet." - Bob Lutz, on @elonmusk @CNBC $ TSLA",,@elonmusk @CNBC,,"852179093932171264",https://twitter.com/carlquintanilla/status/852179093932171264
JE$US,WallStJesus,2017-04-11 23:23,10,7,"TODAY'S ACTIVE FLOW >> $ AAPL $ BAC $ FB $ AMD $ TSLA $ NVDA $ AMZN $ BABA $ ABX $ C $ UAL $ JPM $ QCOM pic.twitter.com/w932m0HeTB",,,,"851855762989219841",https://twitter.com/WallStJesus/status/851855762989219841
Jesse Colombo,TheBubbleBubble,2017-04-11 23:05,17,18,"Tesla's Valuation Is ‘Inexplicable’: AutoNation CEO: https://www. bloomberg.com/news/articles/ 2017-04-11/tesla-s-valuation-called-inexplicable-by-top-u-s-auto-dealer … $ TSLA $ F $ GM pic.twitter.com/fxGkDi9Cm6",,,,"851851237951721472",https://twitter.com/TheBubbleBubble/status/851851237951721472
James DePorre,RevShark,2017-04-11 22:52,2,19,"I'm not a fan of historical comparisons but the $ TSLA valuation stuff sure reminds me of 1999-2000. @jimcramer @DougKass",,@jimcramer @DougKass,,"851847968659566593",https://twitter.com/RevShark/status/851847968659566593
StockTwits,StockTwits,2017-04-11 22:17,28,32,"This is how GM traded more than 100 years ago. And it's starting to look a lot like Tesla today: https:// stocktwits.com/edwardrooster/ message/79800747?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … $ TSLA $ GM",,,,"851839115096018946",https://twitter.com/StockTwits/status/851839115096018946
Yahoo Finance,YahooFinance,2017-04-11 21:54,16,12,"Tesla becomes most valuable U.S. car maker, edges out GM https:// yhoo.it/2p1x92T $ TSLA pic.twitter.com/5lWLz17EsH",,,,"851833225907507202",https://twitter.com/YahooFinance/status/851833225907507202
Jesse Colombo,TheBubbleBubble,2017-04-11 20:39,15,32,"Mark Yusko: Too much hype over Tesla valuation?: http:// video.foxbusiness.com/v/539362869100 1/?#sp=show-clips … @MarkYusko $ TSLA $ F $ GM pic.twitter.com/w3kVftvcbg",,@MarkYusko,#sp,"851814540815863808",https://twitter.com/TheBubbleBubble/status/851814540815863808
Kirill Klip, private account,kirillklip,2017-04-11 16:13,38,22,"#Electric #rEVolution : #Lithium Race Goes Ludicrous Mode With #Tesla #Model3 Production Starting in July! http:// kirillklip.blogspot.com/2017/04/lithiu m-race-to-evs-mass-market-they.html#.WOo7ZNbPV9g.twitter … $ TSLA #EVs pic.twitter.com/sP0sbWTJuQ",,,#Electric #rEVolution #Lithium #Tesla #Model3 # #EVs,"851747615062585345",https://twitter.com/kirillklip/status/851747615062585345
CNBC's Fast Money,CNBCFastMoney,2017-04-11 08:56,12,27,"Tesla today resembles Amazon yesterday - a fascinating blast from the past (2013) from $ TSLA bull Carter Worth http://www. cnbc.com/id/100939701",,,,"851637646900305920",https://twitter.com/CNBCFastMoney/status/851637646900305920
CNBC's Fast Money,CNBCFastMoney,2017-04-11 03:23,48,87,"Carter Worth is lit tonight and makes a compelling case for $ TSLA pic.twitter.com/q6W3TRMiK5",,,,"851553843200610304",https://twitter.com/CNBCFastMoney/status/851553843200610304
Melissa Lee,MelissaLeeCNBC,2017-04-11 02:48,13,36,""Sometimes the hardest thing to do is the right thing. Just buy $ TSLA "- Carter Worth of Cornerstone Macro to @CNBCFastMoney",,@CNBCFastMoney,,"851544902437675008",https://twitter.com/MelissaLeeCNBC/status/851544902437675008
Michael C. Khouw,Michael_Khouw,2017-04-11 02:45,9,16,"$ TSLA above avg call volume, bullish bets outpace bearish ones, opening buyers of the $315 and $320 calls. Seems @OptionsAction agrees w/CBW",,@OptionsAction,,"851544109194063881",https://twitter.com/Michael_Khouw/status/851544109194063881
StockTwits,StockTwits,2017-04-11 02:33,22,13,"Robots are probably going to take over all of these jobs in the next 10 years: http:// moneybadger.stocktwits.com/robots-are-com ing-for-your-job/?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … $ AMZN $ AAPL $ TSLA",,,,"851541169431470080",https://twitter.com/StockTwits/status/851541169431470080
EVANNEX for Tesla,evannex_com,2017-04-11 02:10,7,18,"Short sellers are losing billions betting against #ElonMusk and #Tesla - check this out: http:// ow.ly/5tat30aK7Fo $ TSLA #TeslaMotors",,,#ElonMusk #Tesla #TeslaMotors,"851535375931781121",https://twitter.com/evannex_com/status/851535375931781121
Ihor Dusaniwsky,ihors3,2017-04-11 01:43,7,17,"$ TSLA short interest is $9.7 billion, up $795 million, or 9% in April.Shorts are down $3.2 billion, or 38.8%, in mark to market P/L in 2017 pic.twitter.com/g315vIX1tX",,,,"851528541636317184",https://twitter.com/ihors3/status/851528541636317184
CNNMoney,CNNMoney,2017-04-11 00:35,49,77,"Another milestone for @TeslaMotors. $ TSLA http:// cnnmon.ie/2oZZmUP",,@TeslaMotors,,"851511349708541958",https://twitter.com/CNNMoney/status/851511349708541958
Melissa Lee,MelissaLeeCNBC,2017-04-11 00:16,5,12,"On $ TSLA : technical analyst @AriWald tells @TradingNation $290 is new floor, shares could be $400 or more in 12-18 months",,@AriWald @TradingNation,,"851506570240327680",https://twitter.com/MelissaLeeCNBC/status/851506570240327680
WSJ Tech,WSJTech,2017-04-10 23:06,23,9,"Tesla overtook GM to become the most valuable U.S. auto maker http:// on.wsj.com/2oiDSV8 $ TSLA $ GM",,,,"851489002939187200",https://twitter.com/WSJTech/status/851489002939187200
Dan Zanger,DanZanger,2017-04-10 22:40,5,17,"Select stocks continue to perform with a solid day for several names like $ MOMO $ BZUN $ JD $ BABA $ AMZN $ TSLA",,,,"851482551365578754",https://twitter.com/DanZanger/status/851482551365578754
Michael C. Khouw,Michael_Khouw,2017-04-10 22:13,10,36,"$ TSLA is now both the most valuable US automaker AND the least profitable.",,,,"851475649256726529",https://twitter.com/Michael_Khouw/status/851475649256726529
